ID,smiles,MW,logP,norm_MW,TPSA,BalabanJ,MolMR,BertzCT,LabuteASA,split_MW,split_logP,split_norm_MW,split_TPSA,split_BalabanJ,split_BertzCT,split_LabuteASA
ZINC36553258,C=C(C)C(=O)N(c1cccc(Cl)c1)[C@H](C(=O)NC(C)(C)C)c1c(O)cc(O)cc1O,432.9040000000002,4.021900000000006,14.430133333333341,110.10000000000001,2.812447293657745,115.82510000000003,974.2577928507563,179.76702297471147,nan,nan,train,nan,test_ex,train,nan
ZINC42014599,C[C@@H]1CCC[C@H](n2nnnc2-c2ccc(N)cc2N)C1,272.35600000000005,2.2557,13.617800000000003,95.64,1.9696163962182185,78.74680000000002,605.4616387394748,117.7004789224968,train,train,train,train,val,val,train
ZINC50816284,CNc1ccc(CN(C)c2ccccc2F)cc1[N+](=O)[O-],289.31000000000006,3.4120000000000017,13.776666666666669,58.41,2.256527589894653,81.15010000000002,661.1170314976608,121.71153064798827,train,val,val,train,nan,train,train
CHEMBL150867,NC(=O)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccsc1,310.33799999999997,2.840200000000001,14.106272727272726,100.87,1.9152512300224747,83.97529999999999,911.7778311479233,128.52006692837432,train,train,test_in,nan,train,train,train
ZINC62261311,CN(C)c1ccc(-n2nnc(CO)c2-c2ccccc2F)cc1,312.348,2.6317000000000004,13.580347826086957,54.18000000000001,2.1393405421847578,87.00280000000001,811.7156192152448,133.15535570645258,train,test_in,train,train,nan,train,train
ZINC06518620,CC[C@]1(C)Cc2c(sc3nc(SCCOC)nc(N)c23)CO1,339.4860000000001,3.253400000000001,15.431181818181823,70.26,1.9679799536048952,91.61640000000003,688.9676633198809,138.16146594096864,train,train,nan,val,val,train,train
ZINC39631453,C[C@H](CCCC(C)(C)O)NC(=O)[C@@H]1CN(C(=O)c2cc(F)cc(C(F)(F)F)c2)CC12CCNCC2,501.5650000000003,3.7322000000000024,14.330428571428579,81.67,1.7531978386793576,123.08570000000005,923.5126104757574,202.99261858738203,test_ex,train,train,train,train,train,test_ex
16739901,CCS(=O)(=O)CCOc1ccc2cc1C[N@](C)C/C=C/CCOc1cccc(c1)-c1ccnc(n1)N2,508.6440000000003,4.471200000000003,14.129000000000008,93.65,1.6271382508449115,142.60149999999985,1310.6307303389112,212.46600126077897,test_ex,nan,train,train,train,nan,test_ex
ZINC13460331,COc1cc(O)c(C)c2c1[C@H](O)O[C@H](C)C2,224.25599999999997,1.66132,14.015999999999998,58.92,2.63345317670225,58.606600000000036,413.9700542795411,94.43078261575316,train,train,train,train,test_ex,test_in,train
ZINC63529314,COc1ccc2c(c1)=N[C@@H](SCC(=O)Nc1ccc(CC(=O)O)cc1)N=2,371.4180000000001,1.2305999999999995,14.285307692307697,100.35,1.5284644345615304,97.96350000000004,943.8988339121971,153.36675922089535,val,train,train,nan,train,val,train
ZINC29549476,Cc1cccc(C)c1N1CCN(c2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)CC1,451.5210000000002,4.688030000000003,13.68245454545455,78.47,1.5824421782165177,126.76410000000007,1185.3919307112508,191.6684703462588,nan,nan,train,val,train,train,nan
ZINC04426609,CC(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@H]3[C@H]2CC[C@]2(C)[C@H]3C[C@@H](O)[C@]2(O)C(C)=O)C1,392.5360000000002,3.251700000000003,14.019142857142864,83.83000000000001,1.5888990067992361,104.30160000000006,675.9038339686456,167.76970986442444,train,train,train,train,train,train,val
ZINC65181977,COc1ccc2c(c1)=N[C@H]([C@H]1N=C(CCN(C)C(=O)c3ccccc3Cl)NO1)C=2,412.87700000000007,1.5525999999999995,14.237137931034486,75.52000000000001,1.377101542295741,110.50120000000003,1085.5740600520035,172.81796912683663,nan,train,train,train,val,train,nan
3078519,CN[C@H]1C[C@@H]2O[C@@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,482.54000000000025,3.844900000000002,13.403888888888895,89.68,1.730631081937122,136.9037,1785.2200510051514,205.910823423505,nan,test_in,train,train,train,test_ex,test_ex
ZINC49519542,CCC[C@@H](C)NC(=O)/C=C/c1ccc(F)cc1[N+](=O)[O-],280.29900000000004,3.0519000000000007,14.014950000000002,72.24,2.797485594707717,74.60110000000002,529.150342911607,116.19123241156342,train,train,train,train,test_ex,train,train
ZINC45410211,O=C(NNc1c(Cl)cc(Cl)cc1Cl)N[C@H]1CC[N@@](C2CC2)CC1,377.7030000000003,3.899700000000002,16.421869565217406,56.400000000000006,1.4467858786181989,94.37910000000004,563.0798754994526,150.15509686395924,train,train,test_ex,train,train,train,val
ZINC41812990,Cc1ccc([C@H](C)N[C@@](C)(C(=O)O)c2ccc(Br)cc2)o1,352.22800000000007,4.001120000000002,16.772761904761907,62.47,2.2980402111857487,84.12550000000005,635.2265753824038,131.84564491750666,val,nan,test_ex,train,nan,train,train
ZINC07124777,CCn1c(-c2ccc(Br)cc2)cnc1S[C@@H](C)C(=O)NC(N)=O,397.2980000000001,3.008,17.273826086956525,90.00999999999999,2.2237198374783835,94.08210000000004,714.7669979203569,146.52038461221167,train,train,test_ex,train,nan,train,train
ZINC44218067,Cc1ccc(Nc2nc3ccccn3c(=O)c2[C@@H](N)CC(=O)O)cc1,338.36700000000013,2.2210199999999993,13.534680000000005,109.72000000000001,2.1485456452788356,95.10490000000003,979.7728912689682,143.30359255214282,train,train,val,nan,nan,val,test_in
ZINC48860733,Nc1ccc2oc(C(=O)N3CCC[C@H]3CO)cc2c1,260.29299999999995,1.6119,13.699631578947367,79.7,1.928137528314596,71.7707,620.1786441579519,110.1466986676153,train,train,train,test_in,train,train,train
ZINC39841005,COCCN1C(N)=C(C(=O)Nc2sc3c(c2C(=O)OC)CCCC3)Cc2c1nc1ccccn1c2=O,509.5880000000004,2.2393,14.155222222222234,128.26,1.5589830579762822,136.5315999999999,1457.0263754583993,210.88138198994596,test_ex,train,train,nan,train,test_ex,test_ex
ZINC36058876,CC[C@@H](C)NC(=O)Cc1csc2[n+]1[C@H](c1ccc(C(F)(F)F)cc1)/C(=C(\[O-])N(C)C)C(C)=N2,480.5560000000002,3.3405000000000022,14.562303030303037,71.64000000000001,2.143115221732981,119.17870000000006,1088.1163847034263,194.62961588004333,nan,train,train,train,nan,train,nan
71580835,Nc1nccc(-n2cc(C3=CCOCC3)c3cnccc32)n1,293.33,2.2014000000000005,13.333181818181817,78.85,1.9448019978716367,84.48540000000003,867.8535987040992,126.83095002053449,train,train,train,train,train,train,test_in
ZINC14981437,Cc1nc(CCNC(=O)C[C@@H]2C(=O)NCC[N@]2CC(C)C)nc2c1CCC2,373.5010000000002,0.778920000000001,13.833370370370378,87.22,1.5011757562718615,103.33340000000005,703.8576405851813,160.88071284218427,train,train,val,train,train,train,train
ZINC40377395,CC[C@](C)(NS(=O)(=O)c1cccc2nsnc12)/C(N)=N/O,329.4070000000001,0.8847,15.686047619047624,130.56,2.501256607427619,79.84140000000002,786.0075384460295,125.59374094398052,test_in,val,nan,test_ex,test_ex,test_in,train
ZINC34262478,CCCN1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@@H](c3ccc(-c4ccccc4)cc3)[C@H]2C1,419.5320000000001,4.488940000000003,13.110375000000003,100.63,1.8612982687028028,123.4084,1171.8383113482303,188.84922408170533,nan,nan,train,nan,val,train,nan
ZINC08233012,C[C@H]1CC(C)(C)C[C@]2(C1)NC(=O)N(CC(=O)NCCC(=O)N1CCCC1)C2=O,392.5000000000003,1.2519000000000011,14.017857142857153,98.82,1.5225451083687889,103.21240000000006,671.1168375346465,165.92113784857534,train,train,train,train,train,train,train
ZINC09592668,Cn1nc(C(=O)Nc2sc3c(c2C(N)=O)CCCCC3)c2ccccc2c1=O,396.47200000000015,2.615100000000001,14.15971428571429,107.07999999999998,1.7810942741586127,109.03310000000002,1162.202571981138,164.71627108699644,train,train,train,nan,train,train,train
ZINC65183080,COc1ccc(C(=O)N(C)CCC2=N[C@@H]([C@H]3C=c4cc(Cl)ccc4=N3)ON2)cc1F,430.8670000000001,1.6916999999999998,14.362233333333336,75.52,1.3607304004781835,110.45920000000002,1137.5567823085446,176.98350452976277,nan,train,train,train,val,val,nan
ZINC04011478,C[C@]12CCCC[C@@H]1CC[C@@H]1[C@H]3CC[C@](O)(CNCCO)[C@@]3(C)CC[C@@H]12,349.55900000000014,3.7322000000000024,13.982360000000005,52.489999999999995,1.550444150889988,101.24930000000006,496.41889157443,153.51804050404152,train,train,train,val,train,train,test_in
ZINC66129279,CCCCN1C(=O)c2ccccc2N[C@@]1(C)c1cccc([N+](=O)[O-])c1,339.3950000000001,4.135500000000003,13.575800000000005,75.48,2.1131549312800972,96.45760000000006,821.0665460493635,146.161454649163,train,nan,train,train,nan,train,test_in
ZINC66129185,C[C@@H]1CCC[C@@]2(C1)Nc1ccccc1C(=O)N2CCc1ccccc1,334.4630000000001,4.703400000000004,13.378520000000004,32.34,1.6587637622780755,101.61020000000003,757.6323535370755,149.59747411632378,train,nan,train,test_in,train,val,train
ZINC39684170,CC[C@@H](C(=O)N1C[C@@H](C(=O)NCCc2c[nH]c3c(C)cccc23)C2(CCNCC2)C1)c1ccccc1,486.6600000000003,4.157020000000002,13.518333333333342,77.23,1.281756398184065,143.83009999999985,1212.1717622998208,213.38933603910468,nan,nan,train,train,train,nan,test_ex
145989210,Cc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,382.4680000000003,2.0245200000000003,13.65957142857144,92.63,1.6698703757391244,107.14050000000006,955.0189493440441,163.57487645233462,train,train,train,train,train,train,train
16046077,C/C=C\c1cnn2c(N)cc([C@H]3CCCNC3)nc12,257.341,1.8115999999999999,13.544263157894738,68.24000000000001,2.075892637938746,76.95210000000003,607.5690036835151,112.07116865508722,train,train,train,train,nan,train,val
ZINC65467062,Cc1ccc([C@@H](CNC(=O)NNC(=O)C[C@H]2CCS(=O)(=O)C2)N(C)C)cc1,396.51300000000015,0.7529200000000018,14.685666666666672,107.61,1.7538173821356768,103.66190000000003,762.0712314739693,160.13287616186363,train,train,train,nan,train,train,val
ZINC08622910,COC(=O)c1c(NC(=O)CN2C(=O)N[C@@](C)(c3ccc(Cl)cc3)C2=O)sc(C)c1C,449.9160000000002,3.2106400000000015,14.997200000000008,104.81,1.7869867324492672,112.81090000000003,1049.4565312823365,181.69490848039243,nan,train,train,nan,train,val,nan
ZINC09515547,C[C@H](C(=O)Nc1sc2c(c1C(N)=O)CCC2)[N@@](C)Cc1ccco1,347.44000000000005,2.3877000000000006,14.476666666666668,88.57,1.7132971845601435,93.12860000000002,751.4738518621649,144.17446848700123,test_in,train,train,train,train,train,test_in
ZINC64649134,CC1CCN(c2ccc([C@H]3NO[C@@H](C(=O)N4CCN(C(=O)C5=CC=C[C@@H]6N=CC=C56)CC4)N3)cc2)CC1,502.61900000000026,1.9184000000000008,13.584297297297304,89.51,1.0034693615543488,141.6843999999999,1156.8624984504768,217.02734056478215,test_ex,train,test_in,train,val,train,test_ex
ZINC12371891,CSc1ccc(/C=c2/sc3n(c2=O)C(N)=C(C#N)[C@@H](c2ccc(SC)cc2)C=3C(N)=O)cc1,492.6510000000002,2.26668,14.928818181818187,114.9,2.00815948370412,136.20179999999993,1491.4565483310669,202.46703837537794,nan,train,train,nan,nan,test_ex,test_ex
ZINC05040697,C[C@@H]1CCCC[C@@]12NC(=O)N(CC(=O)OCC(=O)Nc1cc(F)ccc1F)C2=O,409.38900000000007,1.9472,14.116862068965519,104.81,1.538516614397267,96.55440000000004,862.2464054742586,165.11425077254827,nan,train,train,nan,train,train,train
ZINC00971252,Oc1ccc(-c2n[nH]c(C(F)(F)F)c2-c2ccc3c(c2)OCCO3)c(O)c1,378.30600000000015,3.9449000000000014,14.011333333333338,87.60000000000001,1.9373554742975894,88.7813,1014.3267166466791,150.34401286383564,train,train,train,train,train,train,train
ZINC49055303,CC1=C[C@@H](N)NC(C[C@@H]2CNC[C@H]2OCCNCC(F)(F)c2cccc(F)c2)=C1,410.48400000000004,2.2200000000000006,14.154620689655173,71.34,1.4006446911312367,106.83150000000005,753.1966833485833,169.1142951501415,nan,train,train,train,train,test_in,val
ZINC11966021,C[C@H]1C[C@H](CC(=O)N2CCC[C@@H]3C[N@](CCCc4ccccc4)CC[C@@H]32)NC(=S)N1,428.6460000000001,2.9471000000000007,14.288200000000002,47.61000000000001,1.2574525598800612,125.39840000000007,727.1759303033982,186.12256177291968,nan,train,train,test_in,train,train,nan
ZINC24800378,CCC[N@@](CC(=O)Nc1ccc(Cl)cc1Cl)CC(=O)N(C)CC(=O)NC(C)(C)C,445.3910000000003,3.017000000000002,15.358310344827597,81.75,2.6316175530030765,117.35540000000006,734.9267619025852,182.251083182567,nan,train,nan,train,test_ex,train,nan
ZINC04061361,Cc1cccc(-n2c(Cc3cc(=O)[nH]c(=O)[nH]3)nnc2SC(C)C)c1,357.43900000000014,2.0436199999999998,14.297560000000006,96.43,2.0826081089739015,97.5784,974.2630750872297,148.0826337288612,train,val,train,train,nan,train,train
ZINC13048665,Cc1ccc(C)c(NC(=O)CSc2nc3cc(C(=O)O)ccc3c(=O)n2CC(C)C)c1,439.5370000000002,4.098340000000003,14.178612903225813,101.29000000000002,1.910667430734072,123.07000000000005,1217.4025234398955,184.05568059665464,nan,nan,train,nan,train,nan,nan
ZINC12520260,O=[N+]([O-])c1ccc(NCCc2cn3c(n2)CCCC3)c(Cl)c1,320.78,3.4356000000000018,14.58090909090909,72.99000000000001,1.5862891398892387,85.46510000000002,675.3460485886474,132.81720287995705,train,test_in,train,train,train,train,train
ZINC40733502,CC[C@H]1CCCCN1c1ncnc(Nc2nccs2)c1N,304.42300000000006,3.0278,14.496333333333336,79.96000000000001,1.8821232534715937,87.11710000000004,585.1550978228294,127.98615473688315,train,train,train,train,train,train,train
ZINC14246800,CCC[C@H](C)NC(=O)CN(CCC(C)C)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,429.5650000000001,2.3244,13.856935483870972,113.22,2.3905029552959896,125.45980000000006,965.4126162367986,183.01616511216062,nan,train,train,nan,nan,train,nan
ZINC45263585,CCOC(=O)c1c(C)[nH]c(NC(=O)Nc2cc(Cl)ccc2Cl)c1C,370.2360000000001,4.759040000000002,15.426500000000004,83.22,2.1620563694424133,95.32660000000003,787.1150916248678,149.03015668352882,train,nan,nan,train,nan,train,train
ZINC21824163,COCCNC(=O)NC(=O)[C@@H](C)Sc1nc(-c2ccccc2)cn1N,363.44300000000004,1.2166999999999994,14.537720000000002,111.27,1.9365485283519948,96.54980000000002,719.8151961351049,149.65132255431683,train,train,train,nan,train,val,train
ZINC49210539,Cc1sc(NC(=O)NC[C@H]2COCCO2)c(C#N)c1C,295.364,1.7735199999999998,14.768199999999998,83.38,1.8807289012941335,76.08840000000002,529.6990682643201,121.23133087369102,train,train,train,train,train,train,train
ZINC50671387,CNc1ccc(S(=O)(=O)N[C@H]2CC2(C)C)c([N+](=O)[O-])c1,299.35200000000003,1.7132999999999998,14.967600000000001,101.34,2.3830386847658276,75.15060000000003,654.6663230179003,117.12870063447834,train,train,train,nan,nan,train,test_in
ZINC06743935,Cc1ccc(NC(=O)N(Cc2nc(-c3ccc(Cl)cc3)no2)C(C)C)cc1,384.86700000000013,5.140920000000005,14.254333333333339,71.26,1.7135177200363112,105.62070000000001,904.4909635610321,162.69470993048068,test_in,test_ex,train,train,train,train,train
ZINC19661880,CC(C)(CN1CCCCC1)NC(=O)c1cc(C2CC2)n([C@H]2CCS(=O)(=O)C2)n1,408.5680000000002,2.1144,14.591714285714293,84.3,1.4713535607363393,108.34600000000006,835.6323036815169,167.32177539625428,nan,train,train,train,train,train,train
ZINC02534960,Cc1ccc(C(C)C)cc1OCn1nc(N)cc1C,259.353,3.2420400000000003,13.650157894736843,53.07,2.1459362474928847,77.27240000000003,572.7648180517913,113.7388193954211,train,train,train,train,nan,train,train
ZINC57789204,C[C@H](CN)N1C(=O)[C@@H](c2ccccc2)Oc2ccc(Cl)cc21,316.78800000000007,3.153900000000001,14.399454545454548,55.56,2.0856555511925556,87.26540000000004,690.3132227181492,133.98543466766324,train,train,test_in,train,nan,train,train
ZINC29396395,c1ccc2oc(NCc3ccc(CN4CCCCC4)cc3)nc2c1,321.424,4.425800000000003,13.392666666666665,41.300000000000004,1.3430360108412034,96.90570000000005,755.0089929515739,142.042598603378,train,nan,train,train,train,test_in,train
ZINC09292719,COc1ccc([C@H]2C[C@@H](c3ccc(Cl)c(Cl)c3)Nc3nc4ccccc4n32)cc1,424.3310000000001,6.498000000000004,14.632103448275865,39.08,1.6346448428539067,118.30870000000002,1186.6800200677833,178.58991312285178,nan,test_ex,train,train,val,val,nan
ZINC06527299,O=C(/C=C/c1ccccc1[N+](=O)[O-])Nc1ccc(Cl)cc1Cl,337.16200000000003,4.553500000000001,15.325545454545455,72.24,2.1359732406278313,87.2221,760.2028213203239,135.86461309648152,train,nan,nan,train,nan,train,test_in
ZINC15547920,CCOc1ccc(NC(=O)CN2CCc3sccc3[C@@H]2C)cc1S(=O)(=O)N1CCCCC1,477.6520000000003,3.8792000000000035,14.92662500000001,78.95,1.5004008294198747,126.86150000000005,1060.9438388770793,193.9668185220505,nan,train,train,train,train,train,nan
ZINC38150049,CC1CCN(S(=O)(=O)c2ccc3c(c2)N(CC(=O)NCCN2[C@@H](C)CCC[C@@H]2C)C(=O)CS3)CC1,522.7370000000003,2.9250000000000016,14.935342857142865,90.03,1.4291117929045318,139.16649999999993,1029.9024510227161,213.38410314453088,test_ex,train,val,train,train,train,test_ex
ZINC26601399,Cc1ccc(-c2noc([C@@H](C)N3CCN([C@@H](C)C(=O)NC(=O)NCC(C)C)CC3)n2)cc1,442.56400000000025,2.59392,13.830125000000008,103.60000000000001,1.4986558974929813,121.87340000000006,902.710474264493,189.08421532743043,nan,val,train,nan,train,train,nan
ZINC39684238,CCOc1cccc(C(=O)N2C[C@@H](C(=O)NCCc3c[nH]c4c(C)cccc34)C3(CCNCC3)C2)c1,488.6320000000003,3.675720000000002,13.57311111111112,86.46000000000001,1.2782088491975039,141.2905999999999,1244.300062680364,212.137939154215,nan,train,test_in,train,test_in,nan,test_ex
ZINC12541354,CCOc1ccccc1N1CCN(CC(=O)N(CC(C)C)c2c(N)n(CC(C)C)c(=O)[nH]c2=O)CC1,500.6440000000003,1.984700000000001,13.906777777777785,116.89999999999998,1.7761872223115085,144.02809999999994,1147.8539041263293,212.18851068812688,test_ex,train,test_in,nan,train,test_in,test_ex
ZINC64414881,Cc1n[nH]c(C)c1S(=O)(=O)NCC[C@H]1CCCCN1S(=O)(=O)c1cccs1,432.5930000000001,1.9998399999999998,16.021962962962967,112.22999999999999,1.6905976296175043,103.71700000000004,961.5386881737601,163.63601808101987,nan,train,test_ex,nan,train,train,train
ZINC12349733,Cc1nn(-c2ccccc2)c2c1[C@@H](c1ccc(OCC(=O)O)cc1)C1=C(O)C[C@@H](c3cccs3)C=C1N2,511.6030000000002,6.146520000000004,13.827108108108114,96.61000000000001,1.4941862520788574,142.75429999999994,1519.3466956699626,217.52223225515115,test_ex,test_ex,train,train,train,test_ex,test_ex
ZINC63234742,NC(=O)[C@@H]1C2=C(CCC2)S[C@@H]1NC(=O)CN1C(=O)N[C@H](CC2=c3ccccc3=NC2)C1=O,453.5240000000002,-0.49039999999999817,14.172625000000007,133.96,1.2303009239906175,117.23080000000003,1192.9467431239539,187.73191591718987,nan,train,train,test_ex,train,train,nan
ZINC08652569,COc1nc2[nH]c(S[C@@H](CC(=O)O)C(=O)c3ccc(Cl)cc3)nc2c2ccccc12,441.8960000000001,4.591400000000002,14.72986666666667,105.17,1.7203033458417831,115.62700000000001,1256.5747148534394,179.98219277795909,nan,nan,train,nan,train,nan,nan
ZINC08709952,NC(=O)c1c(NC(=O)CSc2nc(-c3ccc(Br)cc3)c[nH]2)sc2c1CCC2,477.40900000000016,4.219100000000002,17.050321428571433,100.87,1.392714383381216,115.9393,1042.8884670154587,178.00203944856267,nan,nan,test_ex,nan,train,train,nan
ZINC24789722,C=CCn1c(SCC(=O)Nc2cc(Cl)c(OC)cc2OC)nnc1[C@@H]1CCS(=O)(=O)C1,487.0030000000003,2.7676000000000007,15.709774193548398,112.41,1.7064341421525522,120.14050000000005,1087.2075558803206,189.62455721281665,nan,train,nan,nan,train,train,nan
5329698,CC(=O)Nc1ncc(SCc2cccnc2)s1,265.363,2.788800000000001,15.609588235294117,54.88,1.9118898905528792,70.21570000000003,498.4274675160986,107.49747721007239,train,train,nan,train,train,test_in,train
ZINC26273342,CCCC[C@@H](C(=O)N1CCC2(CCc3ccccc32)CC1)N1C(=O)N[C@@H](CCCNC(=N)N)C1=O,482.6290000000003,2.2354700000000007,13.78940000000001,131.62,1.4108488548461107,133.88450000000012,971.5887370198027,206.84195165087309,nan,train,train,test_ex,train,train,test_ex
ZINC04546263,C[C@H](OC(=O)C[C@@H]1Sc2ccccc2NC1=O)C(=O)NC(=O)NC1CCCCC1,419.50300000000027,2.5797000000000008,14.465620689655182,113.6,1.4389558623934582,108.43510000000005,794.0762779258694,173.06126061986237,nan,train,train,nan,train,test_in,nan
ZINC40921031,CO/C(O)=C1\C(C)=Nc2nnnn2[C@H]1c1ccc(OCc2ccccc2C)cc1,391.43100000000015,3.6719200000000027,13.497620689655177,94.64999999999999,1.6202289392457,107.34180000000003,1085.7058413538603,167.66977751381762,val,train,train,train,train,train,train
45142011,Cn1nc(C(N)=O)c2c1-c1nc(NCc3ccc(S(C)(=O)=O)cc3)ncc1CC2,412.4750000000002,1.0901999999999992,14.223275862068972,132.86,1.5904790852542214,107.03840000000001,1215.486638538521,167.45261584578043,nan,train,train,test_ex,train,nan,val
ZINC21386509,CCCCn1c(N)c(N(CC)CC(=O)NC(=O)NC2CCCC2)c(=O)[nH]c1=O,394.4760000000002,0.5136000000000012,14.08842857142858,142.32,2.109241964824628,107.46050000000007,809.2743422295357,163.02956615061586,train,train,train,test_ex,nan,train,train
ZINC05221885,CCCNC(=O)NC(=O)COc1ccc2ccc(=O)oc2c1,304.302,1.4076000000000002,13.831909090909091,97.64,1.9213296415472358,79.81140000000002,738.0353807471901,125.80537305847514,val,val,train,train,train,train,val
ZINC58391574,Cc1ccc(NS(=O)(=O)c2cc(C)cc(C(=O)O)c2O)c(Br)c1,400.25000000000006,3.2705400000000004,17.40217391304348,103.7,2.5385827744275318,89.49060000000001,892.9805163222767,141.5114989548511,nan,train,test_ex,nan,test_ex,train,test_in
ZINC67019954,N#C/C(=C/c1ccc(NC(=O)c2cccc3c2OCC(=O)N3)cc1)C(N)=O,362.3450000000001,1.6620799999999996,13.420185185185188,134.31,1.7789890776696085,97.74630000000002,1003.3599863462134,153.77796421595949,val,train,train,test_ex,train,train,val
ZINC19794712,O[C@H]1CN(Cc2cc3c(cc2Cl)OCO3)CC[C@@H]1N1CCOCC1,354.8340000000001,1.3360999999999998,14.784750000000004,54.400000000000006,1.3860844219699615,89.65580000000006,594.1984286624844,146.38607592527705,train,train,train,val,test_in,train,test_in
ZINC63603801,COc1cc(NC(=O)[C@@H]2CC=CCC2)c(C(N)=O)cc1OC,304.346,2.0975,13.83390909090909,90.64999999999999,2.2965010987360954,83.17460000000003,610.4085237861398,128.82527761747164,test_in,train,train,val,nan,train,train
ZINC41791625,C[C@H]1C[C@H](C)CN(CCCCNC(=O)C(=O)Nc2ccc(-n3cncn3)cc2)C1,398.5110000000001,2.080099999999999,13.741758620689659,92.15,1.3342958700388958,111.61740000000005,780.0124700127985,171.23639733460203,train,train,train,val,train,train,nan
ZINC40385554,NS(=O)(=O)CCCNS(=O)(=O)c1c(Cl)cc(Br)cc1Cl,426.1410000000001,1.7128,21.307050000000004,106.32999999999998,2.8519938537397826,81.94170000000003,683.6528868307265,135.41161418754243,nan,train,test_ex,nan,test_ex,train,test_in
23645062,COc1cc[nH]c1/C=C1\C(=O)Nc2ccc([N+](=O)[O-])c(N3CCC[C@@H](O)C3)c21,384.3920000000002,2.3853,13.728285714285722,120.73,1.9091993430697902,104.39560000000002,980.6987602320925,160.31284409495993,train,train,train,nan,train,train,train
ZINC57893442,C[C@H]1CC[C@]2(CC1)NC(=O)N(CC(=O)NC[C@@H]1COc3ccccc3C1)C2=O,385.46400000000017,1.8545999999999996,13.766571428571435,87.74000000000001,1.2943239764981564,102.74840000000006,785.6103033786123,164.34571094191605,train,test_in,train,train,train,train,train
ZINC39154645,CC1(C)Cc2c(sc3c2C2=N[C@H](COc4cccc5ccccc45)NN2C(=O)N3)CO1,434.52100000000013,4.270000000000002,14.016806451612908,75.19,1.30017695306479,120.65240000000001,1243.5974846176587,183.19113979926152,nan,nan,train,train,train,nan,nan
ZINC13474013,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(N(C)C)c2)c1F,398.4130000000001,4.602890000000002,13.738379310344833,84.46,1.9587444446483753,107.26510000000003,1070.541897921214,166.5682446015051,train,nan,train,val,train,train,test_in
ZINC42289724,COC(=O)c1cc(O[C@@H]2CCC[C@H](C)C2)ccc1N,263.33699999999993,3.012900000000001,13.859842105263155,61.55,2.099599741106398,74.24190000000003,458.7039506892969,113.43855425160746,train,train,train,train,nan,train,train
ZINC38656273,N#CC1=C(N)Oc2cc(OC(=O)/C=C/c3ccc(Cl)cc3)ccc2[C@H]1c1cccs1,434.9040000000001,5.238480000000003,14.496800000000004,85.34,1.5618927203894224,116.17939999999999,1192.186211174385,181.77986154933564,nan,test_ex,train,val,val,train,nan
ZINC39298874,C[C@H]1C[C@@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@]1(O)C(=O)CO,444.9020000000002,2.4102,14.830066666666674,94.83,1.8877047781776386,105.01940000000005,888.7536727534632,178.34058724108255,nan,train,train,train,train,test_in,nan
ZINC46119872,Cc1ccc(-c2nc(CC(=O)NNc3ccc(C)c(Cl)c3)cs2)o1,361.85400000000004,4.359140000000003,15.077250000000001,67.16,1.567706822287199,96.21140000000001,872.355256850187,148.1943492190228,train,nan,nan,val,train,train,train
ZINC38576815,COc1ccc([C@@H]2Nn3c(nnc3-c3cc(C(C)C)n[nH]3)S2)c(OC)c1,372.45400000000006,3.1568000000000014,14.32515384615385,89.88000000000001,1.6321272008315335,99.19740000000002,935.2335963359525,154.82375516097036,test_in,train,train,train,train,val,train
ZINC02774690,NC(=O)c1cc(Cl)c(Cl)c([N+](=O)[O-])c1C(N)=O,278.051,1.0994000000000004,16.355941176470587,129.32,3.8297066894682965,60.152199999999986,544.0620957327682,104.42362111866629,val,train,test_ex,nan,test_ex,train,train
ZINC37299657,O=[N+]([O-])c1ccc(NCc2c(Cl)ccc(Cl)c2Cl)cc1,331.586,5.167100000000001,16.5793,55.17,2.1278029441195683,81.89510000000001,644.8096826131841,129.96607602671043,train,test_ex,test_ex,train,nan,train,train
ZINC04200944,CSCC(=O)N1CC[C@@H](NC(=O)Nc2cccc(SC)c2)[C@@H]1C(=O)N(C)CC(N)=O,453.59000000000026,0.8062000000000005,15.119666666666676,124.84,2.141827046020094,119.49680000000005,806.8843735799078,184.02141030866474,nan,train,nan,nan,nan,train,nan
ZINC45072162,O=C1CC[C@]23[C@H](CC[C@H]12)C[C@@H](O)[C@H]3O,196.246,0.4873999999999999,14.01757142857143,57.53,2.0330776161531743,49.518600000000035,284.25723131903186,83.12116831564373,train,train,train,train,nan,train,train
ZINC23357637,COc1ccccc1NC(=O)CN(CCC(C)C)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,465.5540000000002,2.6669,13.69276470588236,122.44999999999999,1.9435269189045303,134.5708,1234.043681023605,197.72703609014513,nan,train,test_in,nan,train,nan,nan
